frame,x0,y0,z0,v0,x1,y1,z1,v1,x2,y2,z2,v2,x3,y3,z3,v3,x4,y4,z4,v4,x5,y5,z5,v5,x6,y6,z6,v6,x7,y7,z7,v7,x8,y8,z8,v8,x9,y9,z9,v9,x10,y10,z10,v10,x11,y11,z11,v11,x12,y12,z12,v12,x13,y13,z13,v13,x14,y14,z14,v14,x15,y15,z15,v15,x16,y16,z16,v16,x17,y17,z17,v17,x18,y18,z18,v18,x19,y19,z19,v19,x20,y20,z20,v20,x21,y21,z21,v21,x22,y22,z22,v22,x23,y23,z23,v23,x24,y24,z24,v24,x25,y25,z25,v25,x26,y26,z26,v26,x27,y27,z27,v27,x28,y28,z28,v28,x29,y29,z29,v29,x30,y30,z30,v30,x31,y31,z31,v31,x32,y32,z32,v32
0,-0.3145861075747579,0.08260856107586907,-0.12741619641227364,0.9999797940254213,-0.32658059256417415,0.06016088986680624,-0.1350412437071401,0.9999383687973022,-0.3264641538262367,0.0522035136818886,-0.13515006440381197,0.9999362230300904,-0.3264023257153373,0.04404647045192267,-0.13522017188370214,0.9999427795410156,-0.3265542153801237,0.07822004138004209,-0.11033379330876318,0.9999417662620544,-0.32649217439549316,0.08297872153066455,-0.11024205714818966,0.9999376535415648,-0.32639970098223003,0.08762968473491214,-0.11036144418730603,0.999945342540741,-0.3054010967413584,0.00878996402025226,-0.13031957520260673,0.9999372959136964,-0.31881793056215546,0.0757896690851166,-0.019873038289092773,0.9999452233314514,-0.29142895837624855,0.04188984242223557,-0.12455022166527432,0.9999759793281556,-0.2858778649852389,0.07424773949952354,-0.0924909152977522,0.9999895691871644,-0.23053000512577232,-0.08366108401900238,-0.16879510107849321,0.999933898448944,-0.21629614773250758,0.13427961617708203,0.06913737704356511,0.9999619126319884,-0.09997839232285824,-0.11775791822444816,-0.15992991635132378,0.7832943797111511,-0.10217676985831488,0.1327366804083188,0.13731438125528045,0.9892683625221252,0.0036100376219976543,-0.09577687971648713,-0.16980819661347632,0.9179226756095886,-0.01199941124234881,0.17407839674325212,0.06567192778346083,0.987535297870636,0.03679261321113223,-0.0957060743655477,-0.19976771383413242,0.8966705203056335,0.015582717600322902,0.18830603680440355,0.049295960748124645,0.9772255420684814,0.033511886994043984,-0.07254432461091448,-0.21958906850999302,0.9016074538230896,0.014939288298288977,0.18538701853581843,0.00827017650451694,0.9780739545822144,0.024212691045942775,-0.06816826796247846,-0.17430916898662116,0.8899309039115906,0.006992376986004058,0.1774017487963041,0.04481194110675939,0.9737155437469482,-0.0017866094907124889,-0.06576278983127501,-0.05985956346350047,0.9993806481361388,0.0017866094907124889,0.06576278983127498,0.05985956346350047,0.999604105949402,0.15464731057484932,-0.0726469630996386,-0.1040275126163448,0.9579046964645386,0.16087486062731068,0.06388048082590106,0.07512836273582202,0.9857289791107178,0.30271047211828683,-0.08752981644301194,0.03408975233989084,0.9346622228622437,0.2995225631055377,0.018290149668852486,0.2482918031691085,0.9802458882331848,0.3183554198060716,-0.09624523740439184,0.03799812681972962,0.8631377220153809,0.3178033885501679,-0.008850066079979842,0.2563391646281594,0.9227056503295898,0.36762100600060943,-0.04527685010717026,-0.09426962993928192,0.9246346354484558,0.3577570702348435,0.09301568106526417,0.1520460573512883,0.977552592754364
1,-0.3184820860624313,0.0764854976109096,-0.14645029085555233,0.9999805688858032,-0.3324526899627278,0.05416414993149895,-0.15270749226744676,0.9999402761459352,-0.3327503395932062,0.04478323459625244,-0.15279068757912934,0.9999389052391052,-0.3330218036259923,0.0349038669041225,-0.1528475504102451,0.9999449849128724,-0.33159720365490236,0.07423017706189836,-0.12768903387976538,0.9999422430992126,-0.3313762960689409,0.07881471514701842,-0.1276115568886909,0.9999384880065918,-0.3311821520328522,0.08308978591646465,-0.1276868189285907,0.9999452829360962,-0.31887236982584,-0.0010462105274200197,-0.14628906774201544,0.999940037727356,-0.32461764557021,0.06794876285961696,-0.02548331102090215,0.9999415278434752,-0.29833601947341637,0.04236915707588196,-0.13959284938339658,0.999977707862854,-0.2947436230523246,0.07295977643557959,-0.10683498598103003,0.9999890327453612,-0.23155319690704346,-0.10092275270393909,-0.17960968147963283,0.999938666820526,-0.2214298908199583,0.12017839295523507,0.0684650084003806,0.9999553561210632,-0.1022666501147407,-0.1358177278723035,-0.17077677869903177,0.8045096397399902,-0.10767023052488056,0.12519061139651705,0.13951947899269207,0.9740977883338928,0.002390859382493157,-0.10200800001621244,-0.17066592470343622,0.9250103235244752,-0.012287035584449766,0.1664507687091827,0.06059196764337162,0.98014235496521,0.03531174787453242,-0.10201962505068098,-0.1975565804168582,0.90507572889328,0.015242191297667367,0.18238590019089834,0.041774269459503,0.9678217768669128,0.03142490770135607,-0.07794323776449474,-0.21891261597297018,0.909462571144104,0.014282999294144765,0.17835671561104915,0.0012823935664658496,0.9692248702049256,0.022439588393483857,-0.07375279707568033,-0.17527060490101565,0.8986427187919617,0.006245432155472893,0.16924961124147694,0.03965176921337841,0.965487003326416,6.624843393053005e-05,-0.06612334932599748,-0.06500324167843366,0.999430775642395,-6.624843393053005e-05,0.06612334932599745,0.06500324167843366,0.9996230006217957,0.16359334971223552,-0.08056824547903878,-0.08306325825729537,0.9615110158920288,0.1614380457571575,0.05638029745646887,0.0883621178301317,0.9854447841644288,0.3084575555154256,-0.0933612968240466,0.07493053403283853,0.940424621105194,0.29821216421467917,0.015298549618039808,0.259322558529675,0.980356991291046,0.32408917588847014,-0.10266198217868804,0.08112414540456861,0.862525999546051,0.3154348198856626,-0.011945311512265883,0.2674868547224573,0.9200354218482972,0.37370548290865746,-0.050436322178159444,-0.04919017136230003,0.9305869340896606,0.35749264061450947,0.08756248014313832,0.1670620998899851,0.9776608943939208
2,-0.32119889663798473,0.07149029948881695,-0.15945431576775643,0.9999812245368958,-0.3366728542106494,0.049359959151063657,-0.16500913710998633,0.9999426007270812,-0.33725182818514976,0.039062724581786556,-0.16507336217910046,0.9999417662620544,-0.3377468596611705,0.02800485385315759,-0.16512026145522085,0.9999473094940186,-0.3353050681097167,0.07043554420982089,-0.1394732476079038,0.9999435544013976,-0.33499829683985044,0.07483327708074024,-0.1394071561683501,0.9999400973320008,-0.3347482255526951,0.07881272158452442,-0.13945059890725775,0.9999461770057678,-0.32843073244605747,-0.008787696915013432,-0.1576615911243216,0.9999424815177916,-0.3287837100880487,0.06133001510586058,-0.028567888640931592,0.9999383091926576,-0.30325985061270844,0.042648403772286014,-0.14998726480241317,0.9999790191650392,-0.3010758715016502,0.07136741174118862,-0.11626309994608158,0.9999881386756896,-0.2323270610400609,-0.11452907004526679,-0.18642108182289768,0.9999417662620544,-0.2255897841283254,0.10895801335573198,0.06800085000161613,0.999948799610138,-0.10397093210901538,-0.14955751704318185,-0.17727160600147074,0.8234384059906006,-0.11172933237893246,0.11936415838343756,0.14108606920178446,0.9563522934913636,0.0016224746193204617,-0.10663030722311564,-0.17094782886228396,0.9308913350105286,-0.012766967926706584,0.16004204643624168,0.056697018311492,0.9723246693611144,0.034101488334792,-0.10654442970241822,-0.19580519877906363,0.9116177558898926,0.014815119760377068,0.17704535275697708,0.0359727840072342,0.9577895402908324,0.029768579772540507,-0.08154768496751785,-0.21835842449218035,0.9155080914497375,0.013527625373431615,0.17233261359589444,-0.004270494616191263,0.9596481919288636,0.021112499492509033,-0.07741090123142515,-0.17568593831466772,0.9053723812103271,0.005412427442414422,0.16249050306422377,0.03566923072295525,0.9563794732093812,0.0015106179884501849,-0.06636708442653928,-0.0687097322994044,0.999460995197296,-0.0015106179884501849,0.06636708442653927,0.0687097322994044,0.9996259212493896,0.17017648262637,-0.08638363970177515,-0.06915957733456575,0.9649472832679749,0.16211589957986564,0.05077429647956577,0.0978066161541002,0.9856573343276978,0.31246631698949007,-0.0977652977619853,0.1044221898274761,0.945845901966095,0.2969678150756019,0.01207231943096433,0.2690604112244079,0.981192409992218,0.3280305500541414,-0.10677647484200344,0.11230113370610126,0.8657280206680298,0.31345120710986,-0.015177889594009945,0.27757540624588734,0.920198142528534,0.3779130088431493,-0.0551271662116051,-0.01793661455823374,0.9364656805992126,0.3571101320641381,0.0823891024504389,0.17987506903175793,0.9785887002944946
3,-0.32273653930141843,0.06762296670959116,-0.1664282711488861,0.9999818801879884,-0.33924108530793906,0.04574831752550039,-0.17194617823475894,0.9999448657035828,-0.33996861960206753,0.03504198363849098,-0.17199808820372547,0.9999444484710692,-0.340577493820872,0.023349431299027966,-0.17203830501862943,0.9999498128890992,-0.3376778087445671,0.06683614282380973,-0.14568643449317853,0.9999445676803588,-0.33735817670822177,0.07103440733183004,-0.14562885498716727,0.9999409914016724,-0.33709792154175927,0.07479849173909148,-0.1456527841233073,0.9999465942382812,-0.3340761846020112,-0.014434495142528002,-0.16443714534952536,0.9999445676803588,-0.3313161241156718,0.055933425823847506,-0.029126771149181142,0.9999322891235352,-0.30620045179412514,0.04272758251144776,-0.1557334679223243,0.999980092048645,-0.30487461033321595,0.06947064541635066,-0.12077525719290694,0.9999868869781494,-0.23285159752482487,-0.12448003604298559,-0.18922930210828795,0.999946355819702,-0.228775827657609,0.10061847737857284,0.06774490184727172,0.999943196773529,-0.10509123830568232,-0.15897728573708325,-0.1794143982586408,0.8405910134315491,-0.1143540754204706,0.11525732136908043,0.14201415188255773,0.938313901424408,0.0013048833324795692,-0.10964380133719681,-0.17065390909001954,0.9369544982910156,-0.013439208269119275,0.15485222992442918,0.053987079787822016,0.9641380310058594,0.03316183459191098,-0.1092804883207595,-0.19451356892074873,0.9188151955604552,0.014301502988452017,0.17228439450263994,0.03189150439131829,0.9470531940460204,0.028542903207597302,-0.0833576662199839,-0.21792649406762363,0.922276258468628,0.012673166536149536,0.1673147124903544,-0.008388488043454401,0.949243664741516,0.020231424343018323,-0.079142580429713,-0.17555516922757752,0.9127333164215088,0.004493362846828646,0.15712442426454468,0.032864325635489945,0.9460716247558594,0.0025464991728464783,-0.0664939951329005,-0.07097903532641277,0.9994964599609376,-0.0025464991728464783,0.06649399513290048,0.07097903532641277,0.9996337294578552,0.17439670931725293,-0.09009314576784783,-0.06231646984815599,0.9678260684013368,0.16290842209543516,0.04706247789519179,0.10346185770772759,0.9850241541862488,0.3147367565404804,-0.10074181925682806,0.12256471972380369,0.95050710439682,0.295789515688306,0.00861145910762606,0.2775053612533072,0.9811198115348816,0.33017954230308566,-0.10858871539433809,0.13152909172432772,0.8630366921424866,0.3118525502227604,-0.01854780032521204,0.2866048191984497,0.9163234829902648,0.3802435838040855,-0.05934938220750727,-0.0005089595270830541,0.9415388107299804,0.3566095445837297,0.07749554798716599,0.19048496477660692,0.9790064096450806
4,-0.3218478461106622,0.06438126166661587,-0.16148066928698912,0.999982476234436,-0.3383439055510933,0.04308369046165834,-0.1681155205837319,0.9999468326568604,-0.33894721383140236,0.03266022602717085,-0.168165328779391,0.99994695186615,-0.33939220507939694,0.021146751585460866,-0.1682005033251786,0.9999520182609558,-0.33754339672270306,0.061986352716173504,-0.1401774569281511,0.9999452233314514,-0.33746999644097864,0.06577007827304665,-0.14012486931113982,0.999941885471344,-0.33739725748697946,0.06931951500120623,-0.14015106839083502,0.99994695186615,-0.33150469405310534,-0.017225946698869992,-0.16285569025647084,0.9999465942382812,-0.3307995789107826,0.05228368157432198,-0.021537861387644457,0.9999285936355592,-0.3043765297957833,0.040982706206185514,-0.1521431404565063,0.9999810457229614,-0.3030427360818503,0.06502834955851243,-0.1146145578296412,0.9999854564666748,-0.2327238051664264,-0.12930411951882514,-0.18075764516279824,0.9999504089355468,-0.22991738291013833,0.09549868674505332,0.06916206471976782,0.999938666820526,-0.10539488707269953,-0.16193562320300528,-0.17166114190504678,0.8558574318885803,-0.1146117335274107,0.11323911519277674,0.13982261380269423,0.9209684729576112,0.0014848737489609504,-0.11048345622562236,-0.1708441885809105,0.9420766830444336,-0.014207348937080033,0.15079707758767277,0.04951690137386319,0.9577998518943788,0.0319596954754421,-0.10936026771863316,-0.19659874109285227,0.9248031377792358,0.013598706041063594,0.16694023779460376,0.026321987399742716,0.939098060131073,0.027347664038340276,-0.08279478408041467,-0.2201955870148683,0.9278681874275208,0.01147770881652833,0.16250437214261024,-0.014624302630268371,0.9417393207550048,0.019699582031794977,-0.07826792768069685,-0.1761108776997954,0.918821394443512,0.003315460114252003,0.15303427832467228,0.02828436699651534,0.9386246800422668,0.0030228013084048345,-0.0663698599452065,-0.07077878766826223,0.9995219707489014,-0.0030228013084048345,0.06636985994520647,0.07077878766826223,0.9996387958526612,0.1743794963473367,-0.09012299066498178,-0.06678488478064537,0.9706684947013856,0.16424546355292927,0.04564056793848678,0.10025608699236604,0.9851624965667723,0.31410698379789104,-0.1021095925853367,0.1274516978079365,0.9549038410186768,0.2945849100748701,0.004263171127864297,0.2829517901298548,0.9815039038658142,0.32960007588068674,-0.10587906127884286,0.1370835465689501,0.8626648783683777,0.3111533040092108,-0.023096910544804186,0.29325042398912593,0.915132224559784,0.37729164816084393,-0.06440563003222156,-0.002581871425112064,0.9463151693344116,0.35566703762326957,0.07030935514540906,0.19324779599195452,0.9796963930130004
5,-0.3226283107485093,0.06383563649086732,-0.15556593523139056,0.9999822378158568,-0.33947298782212426,0.042901605367660564,-0.16382972825141195,0.9999467730522156,-0.3400072675375715,0.03306092960493909,-0.1638809116113755,0.9999472498893738,-0.34045708037558087,0.021866181067058038,-0.16391695468198697,0.9999523162841796,-0.3387961203143714,0.06012394172804702,-0.13453937215464465,0.9999432563781738,-0.3387361239819303,0.0637978925591424,-0.13448924322923034,0.9999397993087769,-0.3386367644582479,0.06734563197408411,-0.13451711904434943,0.9999446868896484,-0.33229435057867174,-0.018454973186765415,-0.1611267683051882,0.9999462962150574,-0.3314857255844845,0.04950926559312008,-0.01732465238975624,0.9999189376831056,-0.3056143046844576,0.04232692860421684,-0.14812375108400994,0.9999816417694092,-0.30412510534127585,0.06429464618364976,-0.10859113683303204,0.999983549118042,-0.23342605289958795,-0.1322167629287358,-0.17828938223066798,0.9999535083770752,-0.23216847294852871,0.0935196748801641,0.07106584913673858,0.999933898448944,-0.10542296369870516,-0.16301195820172648,-0.16694858528318868,0.8694732189178467,-0.1150466473329636,0.11323233871232907,0.14313699446973352,0.9020151495933532,0.0018343230088551858,-0.10952746300470273,-0.1673761634599596,0.9463185667991638,-0.015963413885661547,0.1486197752611979,0.05378973785610423,0.9497137665748596,0.03175861069134306,-0.10806100851013559,-0.19337179973011936,0.9295209050178528,0.01233912507692974,0.16433149150439685,0.030564360231870674,0.9291776418685912,0.027115749461310276,-0.08027194085575298,-0.21758225914977863,0.93221116065979,0.0099369471981412,0.16040741403897618,-0.010816356145022871,0.9321412444114684,0.01959779007094249,-0.07543889255750758,-0.17282371222972887,0.9234670996665956,0.001763441732951575,0.15103765186809373,0.03245691618039493,0.928999662399292,0.0032563933304377993,-0.06641457903952835,-0.07088842846098403,0.9995415210723876,-0.0032563933304377993,0.06641457903952831,0.07088842846098403,0.9996374249458312,0.17495638274011172,-0.08997573880922238,-0.07259213605097362,0.9730278253555298,0.16474087607292917,0.047113402968361306,0.10323822462842584,0.985044240951538,0.3138261025860199,-0.10107632336162395,0.11799468454860512,0.9586626291275024,0.29330122045108276,0.0011701002007439034,0.29304250720001424,0.9815914034843444,0.32929156365848755,-0.10368255064601002,0.12669493861141667,0.8611623644828796,0.310026280936741,-0.02538276995931355,0.30433427506969113,0.9135046601295472,0.3777595772629696,-0.06434514692851484,-0.018460247432813052,0.9503213763237,0.35463195613452403,0.06992244010879886,0.20700755147706912,0.9801316261291504
6,-0.32220218366100706,0.06320331352097654,-0.15613641270569403,0.999983012676239,-0.3393097839185173,0.04220609295935862,-0.16497162906896518,0.999949276447296,-0.3397553825662253,0.03300444710822335,-0.16502863168716445,0.9999500513076782,-0.34010539594150757,0.022385848420006908,-0.16507437186581758,0.9999547600746156,-0.33852996003060143,0.05865925408545,-0.13579766736144125,0.9999451637268066,-0.3384341540790743,0.06228757330349519,-0.13575093093372537,0.9999418258666992,-0.338268149466742,0.06589687296322419,-0.13577741952169523,0.999946117401123,-0.33167499871481065,-0.019458340747015836,-0.16143579426265908,0.999949038028717,-0.3308402973981134,0.04675595391364329,-0.01975278001988217,0.999919295310974,-0.30600971835000207,0.04295415963445395,-0.1490349826358615,0.9999828338623048,-0.30441146379425443,0.0637673437595368,-0.10961637894312551,0.9999834895133972,-0.23329889632406714,-0.1333185249850865,-0.18100417937551241,0.9999573230743408,-0.23243685563405378,0.09194820693561018,0.06881938661847799,0.9999335408210754,-0.10561702223051174,-0.16352738085247243,-0.16866146666663046,0.8819840550422668,-0.11374433551515867,0.11297936808495304,0.14308205246925362,0.8827868103981018,0.002323885758717857,-0.11039132163638173,-0.1702399814412709,0.9504541158676147,-0.016326796440851134,0.14665758467855922,0.05309248822075978,0.9415661096572876,0.03202621709732785,-0.10892354874383847,-0.1960421672889166,0.9342865943908693,0.013002231007530589,0.16230469232513806,0.029526693746447532,0.919687807559967,0.027344805853707473,-0.08046244013877156,-0.22077074434076055,0.9366567134857178,0.01037751209168208,0.15879731376965855,-0.012545353910397898,0.9230644106864928,0.019921566758837037,-0.07520226069859105,-0.17582783386820855,0.9283365607261658,0.0018471422649565215,0.14949466642879317,0.03136991221635113,0.919893205165863,0.0035007340567452597,-0.06591697675841204,-0.0718584656715393,0.9995673298835754,-0.0035007340567452597,0.06591697675841202,0.0718584656715393,0.9996444582939148,0.174619271641686,-0.0889205364953905,-0.0771525860542343,0.9753560423851012,0.16520629326502495,0.046804889327003885,0.10675475285166791,0.985153079032898,0.3133804940042044,-0.10255431986990438,0.10859796937022898,0.9622443318367004,0.2926849864778067,-0.003174655494235814,0.29903266756307534,0.9818975925445556,0.3291402232079282,-0.10540119381178006,0.11683458444618053,0.8627946376800537,0.3090387185414635,-0.02911345873560227,0.3106397766442528,0.9131327867507936,0.379410496779851,-0.06597098282405317,-0.02789005009634863,0.9542587995529176,0.3545272634142924,0.0665945538452694,0.21592876882780182,0.9807334542274476
7,-0.32128858495326307,0.06251909548328041,-0.15350098269326357,0.9999841451644896,-0.3382367200794677,0.041209918402490206,-0.16207709269864234,0.9999527335166932,-0.33869328243391883,0.03221677243709567,-0.16213735512324756,0.9999536871910096,-0.33901544624850893,0.02201194919290999,-0.162187464890026,0.9999580979347228,-0.33721240077699965,0.05828673711844858,-0.13289941457055876,0.999948501586914,-0.33702206469717516,0.06202473455951333,-0.13285252239022943,0.999945342540741,-0.33681376775105826,0.06561894856748132,-0.1328707156436785,0.9999490976333618,-0.33036472045239984,-0.019972191680045374,-0.1593371154296967,0.999952793121338,-0.32931840348811403,0.0451544487760181,-0.016983307631952417,0.9999229907989502,-0.30556176673798363,0.042187113847051386,-0.14644042650858577,0.9999842047691344,-0.3039386038269319,0.06353308118525011,-0.1070426000016077,0.9999840259552002,-0.2325282494227094,-0.13281107019810462,-0.17893967954885406,0.9999611973762512,-0.23209250824792066,0.09159661687555776,0.07136466637963342,0.9999334812164308,-0.10537731505575645,-0.16373123370465797,-0.16770062985874368,0.8934928178787231,-0.11298812429110225,0.11399048212028695,0.14503871046361477,0.8633609414100647,0.003187542869931178,-0.1110763414984659,-0.17480121269112558,0.954740345478058,-0.016180251325879795,0.14631316136746195,0.054627504199743264,0.9329143166542052,0.03287077517736529,-0.10911252881799437,-0.20090737726007207,0.9394990801811218,0.013445235434032636,0.16216566661993675,0.03078300363960717,0.9097065329551696,0.028162212598891512,-0.08087295506681727,-0.22542915173939315,0.9416155219078064,0.01079249382019044,0.15901397452467977,-0.011442244452025185,0.9135499596595764,0.020800502527327784,-0.07535021148976837,-0.18040295583861227,0.93381929397583,0.002161744095030287,0.14941865134806875,0.03285742054382959,0.9102322459220886,0.003923569406781882,-0.06570779070967726,-0.07271190165054231,0.9995945692062378,-0.003923569406781882,0.06570779070967725,0.07271190165054231,0.999650537967682,0.1758254312333608,-0.09002621046134412,-0.08096796203227272,0.9773352742195128,0.1669155785015653,0.04498934674830668,0.10974684641474775,0.9843519926071168,0.31509650037402226,-0.10455150192692178,0.09803537953467603,0.9652890563011168,0.29335519245692687,-0.007620579430035189,0.300321107109388,0.9810338020324708,0.3312623727889291,-0.1093723766860509,0.1053592938752402,0.8625634908676147,0.3098330128760568,-0.032787692688760334,0.311783361293021,0.90899395942688,0.3814624860173184,-0.06611530057021556,-0.039454553930443656,0.957571029663086,0.355351459412348,0.06352230125949503,0.21912428594770902,0.9805946946144104
8,-0.3215427540597465,0.06329603280339928,-0.14520399148265534,0.999984860420227,-0.33850811067081665,0.04184528901463467,-0.15440889643061742,0.999955117702484,-0.33894129452251287,0.03287917233648757,-0.1544723179013957,0.9999563097953796,-0.33921791116396616,0.022953102986017885,-0.15452526598459204,0.9999604225158693,-0.33730919730095665,0.059299041827519786,-0.12441720370025872,0.9999502897262572,-0.33704972409066736,0.06302282497996381,-0.12437091998401148,0.999947190284729,-0.3367843244756974,0.06662469676562724,-0.12438667264013073,0.9999504089355468,-0.33036341411726844,-0.019593796559742537,-0.15321501823408273,0.9999555349349976,-0.3290461472102577,0.04474323846044999,-0.010894178523726398,0.9999234676361084,-0.30599222083886496,0.04261640281904315,-0.13972286755839997,0.9999852776527404,-0.30430039195787373,0.06412088161423099,-0.09931204237398655,0.9999840259552002,-0.23243781782331943,-0.1315945997124628,-0.17432626106199775,0.9999645948410034,-0.23153666939054243,0.09205402220998499,0.07380047990452678,0.9999333024024964,-0.10588284759294433,-0.16365673428490068,-0.1649907914300761,0.903771162033081,-0.1120899461564565,0.11548903868311938,0.14465090756615012,0.8440898656845093,0.002920708486012053,-0.11215484709966766,-0.17640084755562616,0.9584668278694152,-0.015733144112995708,0.14639592028799525,0.054365625161500224,0.9262917637825012,0.033110716513225044,-0.10990793648220254,-0.20271443983628656,0.9439942240715028,0.014278671571186624,0.162280328217007,0.029342662986545323,0.9023413062095642,0.028337025926226687,-0.08230087019148338,-0.2280259872121472,0.9458761811256408,0.011606331382478997,0.15950470737048572,-0.013047609433886501,0.9065316915512084,0.020962112006687003,-0.07653214108376286,-0.18247677261630707,0.9385274648666382,0.0027770726453690327,0.1497560668559303,0.03245583513662928,0.903215765953064,0.004224690653028947,-0.06527958455539892,-0.07352582134661217,0.9996168613433838,-0.004224690653028947,0.06527958455539891,0.07352582134661217,0.9996550679206848,0.17616922372863425,-0.09000676586514436,-0.07877231513460481,0.9789037108421326,0.16770833021118542,0.042677273352940914,0.10978417790361819,0.9825906157493592,0.31650921134721693,-0.10723545437767407,0.09066308520379526,0.9678534269332886,0.2941672333649229,-0.009708422990072348,0.29032703506804675,0.9798490405082704,0.33347298275856774,-0.11439254028456562,0.09703007535565472,0.8608933091163635,0.3112407426039381,-0.03468196023078195,0.3007454856165821,0.9052382111549376,0.38205441832542464,-0.0637909046241216,-0.04683389388290898,0.960330843925476,0.355657266719001,0.0637282345976149,0.2101608924567701,0.980211615562439
9,-0.32234844068686197,0.06327142743837272,-0.14125103361549843,0.9999858736991882,-0.33924583877835984,0.04211859334082835,-0.15003599332911638,0.9999582171440125,-0.3396396587292357,0.03312371032578608,-0.1500977948307992,0.999959409236908,-0.3398697241431194,0.02333534189632963,-0.1501507620726314,0.9999632239341736,-0.3380596630630042,0.059632592257999294,-0.12100297567390271,0.9999533891677856,-0.3377478136902767,0.06331728611673633,-0.12095703007209874,0.9999504685401917,-0.33744383638813413,0.0669245620568594,-0.12097338267735083,0.9999533295631408,-0.330916164176805,-0.019933727525529424,-0.14981221194778183,0.9999585151672364,-0.3295401852755323,0.04324422138077876,-0.009065141413538216,0.9999271631240844,-0.3067040372462503,0.042362333763213425,-0.13576263508626407,0.9999864101409912,-0.3050098156645188,0.06382464369138088,-0.09652665363890789,0.999984622001648,-0.23252915058817206,-0.13144337137540196,-0.17568028860148943,0.9999676942825316,-0.2314438720544182,0.0916658682482584,0.0752863639167377,0.9999341368675232,-0.10576317423865922,-0.16426641742388423,-0.16687462053128665,0.9130553603172302,-0.11138522483053673,0.11560036596797772,0.1468367353081704,0.8324267268180847,0.0026264375164395315,-0.11283388733863844,-0.1784554233863242,0.9618539214134216,-0.014628315255755484,0.1456773039840518,0.05831843987107279,0.9212077260017396,0.03310563308852063,-0.11052883948598602,-0.2053111411985899,0.9480425715446472,0.015340096893764692,0.16158065199852004,0.03375496839483578,0.896040141582489,0.028294445503325716,-0.08343201308023371,-0.23045905750422271,0.9497185945510864,0.012735033319109974,0.1588669291564398,-0.008654162110317297,0.9004889726638794,0.02093155753044857,-0.07740736007690441,-0.1845167360845068,0.9427961707115172,0.0038953380925314802,0.14888896686690206,0.03649504642401421,0.8973972201347351,0.0041640216395968516,-0.06487237981387556,-0.0752353338258607,0.9996410012245178,-0.0041640216395968516,0.06487237981387553,0.0752353338258607,0.999667227268219,0.17547062039375322,-0.08870501603399014,-0.08086404239847553,0.9805788993835448,0.16765661324773534,0.04282096028327946,0.11218965621221638,0.9822394847869872,0.316376613719123,-0.10790266025634054,0.0901895534424555,0.9704170823097228,0.2944526090508418,-0.008498948244821464,0.29432303174620605,0.9795770645141602,0.33350041508674655,-0.11736654525711433,0.0963977465317363,0.8625349402427673,0.31151681712695556,-0.03394718822978795,0.30514562307369164,0.903631031513214,0.3821502625942234,-0.06077489682606295,-0.046847124007486154,0.9631366729736328,0.3556986124742602,0.06614913117317933,0.21528789720364994,0.9803892374038696
