frame,x0,y0,z0,v0,x1,y1,z1,v1,x2,y2,z2,v2,x3,y3,z3,v3,x4,y4,z4,v4,x5,y5,z5,v5,x6,y6,z6,v6,x7,y7,z7,v7,x8,y8,z8,v8,x9,y9,z9,v9,x10,y10,z10,v10,x11,y11,z11,v11,x12,y12,z12,v12,x13,y13,z13,v13,x14,y14,z14,v14,x15,y15,z15,v15,x16,y16,z16,v16,x17,y17,z17,v17,x18,y18,z18,v18,x19,y19,z19,v19,x20,y20,z20,v20,x21,y21,z21,v21,x22,y22,z22,v22,x23,y23,z23,v23,x24,y24,z24,v24,x25,y25,z25,v25,x26,y26,z26,v26,x27,y27,z27,v27,x28,y28,z28,v28,x29,y29,z29,v29,x30,y30,z30,v30,x31,y31,z31,v31,x32,y32,z32,v32
0,0.5287982225418091,0.33079594373703003,-0.4946569800376892,0.9999704957008362,0.5408486127853394,0.3102480173110962,-0.47685736417770386,0.9999201893806458,0.5525902509689331,0.30972376465797424,-0.4769180715084076,0.9999280571937561,0.5631912350654602,0.30951884388923645,-0.4768546521663666,0.9999203085899353,0.505363404750824,0.3132813572883606,-0.47295790910720825,0.9999236464500427,0.49211543798446655,0.3148074150085449,-0.47305330634117126,0.9999266862869263,0.4792717695236206,0.31650033593177795,-0.47333967685699463,0.99991375207901,0.5817290544509888,0.32128649950027466,-0.29266950488090515,0.9998987317085266,0.46277889609336853,0.3310699164867401,-0.2950485646724701,0.999923586845398,0.5504895448684692,0.35042741894721985,-0.4317173361778259,0.9999770522117615,0.5111280679702759,0.3538261950016022,-0.4261607229709625,0.9999773502349854,0.6921224594116211,0.4355543255805969,-0.23752130568027496,0.9999171495437622,0.3551279604434967,0.437528520822525,-0.2285703420639038,0.9998666048049927,0.7508790493011475,0.5793427228927612,-0.10611651837825775,0.9841062426567078,0.3322790265083313,0.5899563431739807,-0.09282900393009186,0.9892578125,0.7666693925857544,0.7097794413566589,-0.19578272104263306,0.9832531213760376,0.3417525291442871,0.7213265299797058,-0.09750460833311081,0.9587556719779968,0.7742138504981995,0.7509793639183044,-0.2462717890739441,0.9726297855377197,0.3400074541568756,0.7615638375282288,-0.12212319672107697,0.9327993392944336,0.7471469640731812,0.7483888864517212,-0.3121318817138672,0.973700761795044,0.3611549735069275,0.7561414241790771,-0.19993175566196442,0.9367031455039978,0.7342679500579834,0.7331992387771606,-0.22181476652622223,0.9726334810256958,0.37089237570762634,0.7413130402565002,-0.1314319223165512,0.9426213502883911,0.6435753107070923,0.7373950481414795,0.008670624345541,0.9992655515670776,0.4531244933605194,0.7391201853752136,-0.008206439204514027,0.9993945956230164,0.6846073865890503,0.9089738130569458,0.16064602136611938,0.9394525289535522,0.4721362292766571,0.9181930422782898,0.14164134860038757,0.9279720783233643,0.6837934851646423,1.030246376991272,0.5897164940834045,0.5862961411476135,0.4942740499973297,1.0235239267349243,0.45427030324935913,0.5378339290618896,0.6742885708808899,1.0832951068878174,0.6195105314254761,0.42134660482406616,0.505493700504303,1.0924996137619019,0.47745320200920105,0.329344242811203,0.7102552056312561,1.1467365026474,0.4331755042076111,0.35039839148521423,0.48247647285461426,1.1521331071853638,0.25963932275772095,0.322172611951828
1,0.5258779525756836,0.3400862216949463,-0.4402426481246948,0.9999727606773376,0.5424177646636963,0.3200499415397644,-0.4143357574939728,0.999925971031189,0.5551726222038269,0.3192165493965149,-0.4143928587436676,0.9999334216117859,0.5677788257598877,0.31834104657173157,-0.4142600893974304,0.9999259114265442,0.5050846338272095,0.3230561912059784,-0.4128762483596802,0.9999291896820068,0.4919764995574951,0.3242512345314026,-0.41300666332244873,0.9999322295188904,0.47919079661369324,0.3255510926246643,-0.4131864905357361,0.9999200701713562,0.5881013870239258,0.32599562406539917,-0.23560830950737,0.9999055862426758,0.4639939069747925,0.33265170454978943,-0.2327878177165985,0.9999291896820068,0.5506212115287781,0.35579484701156616,-0.3746037483215332,0.9999786615371704,0.5089928507804871,0.3608197569847107,-0.37201055884361267,0.9999790191650391,0.7008211612701416,0.4431374669075012,-0.14789916574954987,0.9999198913574219,0.3615485429763794,0.4456057548522949,-0.21059072017669678,0.9998744130134583,0.7618934512138367,0.5841833353042603,-0.028043879196047783,0.9847995042800903,0.3302261233329773,0.5919073820114136,-0.13914792239665985,0.9899107217788696,0.7736992835998535,0.7161910533905029,-0.1586517095565796,0.9837009310722351,0.3505840599536896,0.7254313230514526,-0.23926645517349243,0.9612101316452026,0.7790899276733398,0.7586356997489929,-0.19772861897945404,0.9730823040008545,0.3582015037536621,0.7648202180862427,-0.29428741335868835,0.9363858699798584,0.7515312433242798,0.7572709321975708,-0.2562717795372009,0.9741029739379883,0.3815523684024811,0.7598952054977417,-0.3677665591239929,0.9400314092636108,0.7388976216316223,0.742377519607544,-0.18151706457138062,0.9730179905891418,0.38709262013435364,0.7464317083358765,-0.27290335297584534,0.9454528093338013,0.6506786942481995,0.7390047907829285,0.00913658831268549,0.9992763996124268,0.4551035463809967,0.7414520978927612,-0.00865596067160368,0.9994118213653564,0.687057614326477,0.9064501523971558,0.16567471623420715,0.9430639147758484,0.47843432426452637,0.9105143547058105,0.17740409076213837,0.9326745867729187,0.6970528364181519,1.0243005752563477,0.6081709861755371,0.6165749430656433,0.4937267601490021,1.0132818222045898,0.5183347463607788,0.5728366374969482,0.6860735416412354,1.0335581302642822,0.6422683000564575,0.45391735434532166,0.5253663659095764,1.073783040046692,0.5461578965187073,0.36500033736228943,0.7145116925239563,1.123483419418335,0.46497854590415955,0.3924497663974762,0.5029526948928833,1.1353318691253662,0.3290258049964905,0.36493295431137085
2,0.524210512638092,0.34137964248657227,-0.39836302399635315,0.9999750256538391,0.5416880249977112,0.32299545407295227,-0.36840200424194336,0.9999319911003113,0.5541800856590271,0.3224929869174957,-0.36847785115242004,0.9999388456344604,0.5667600631713867,0.32231906056404114,-0.3684108853340149,0.999931812286377,0.5058572292327881,0.3247372508049011,-0.36999842524528503,0.9999349117279053,0.49345260858535767,0.32539433240890503,-0.3700931966304779,0.9999377727508545,0.48104918003082275,0.3259882628917694,-0.37024980783462524,0.9999266266822815,0.5898223519325256,0.32991135120391846,-0.19059346616268158,0.9999129176139832,0.4636572599411011,0.3338806629180908,-0.19953292608261108,0.9999349117279053,0.5488405823707581,0.35805410146713257,-0.33366838097572327,0.9999803900718689,0.507300853729248,0.3602028787136078,-0.3349992632865906,0.9999807476997375,0.7012113928794861,0.44862979650497437,-0.10697512328624725,0.9999223947525024,0.36081814765930176,0.452129602432251,-0.18995121121406555,0.9998807907104492,0.7635819911956787,0.5848889350891113,0.018321886658668518,0.9852739572525024,0.33070021867752075,0.5959442853927612,-0.14605560898780823,0.9904745221138,0.7760869264602661,0.7132014036178589,-0.13474935293197632,0.9840137958526611,0.35070908069610596,0.7226920127868652,-0.2634081542491913,0.9634526968002319,0.7810280919075012,0.7562185525894165,-0.1749734878540039,0.9733909964561462,0.3583815395832062,0.7623373866081238,-0.3234190344810486,0.9397386908531189,0.7526839375495911,0.7545011639595032,-0.230641171336174,0.9743941426277161,0.38684430718421936,0.7565516233444214,-0.38240209221839905,0.9431664943695068,0.7402957677841187,0.7412104606628418,-0.15561464428901672,0.9733230471611023,0.3924250602722168,0.743720293045044,-0.2907896339893341,0.9481573104858398,0.6518723964691162,0.7414186596870422,0.009275107644498348,0.9993106722831726,0.45856040716171265,0.7445684671401978,-0.008740902878344059,0.999441921710968,0.6862078905105591,0.9032173156738281,0.15925604104995728,0.9467015862464905,0.4814780056476593,0.9048989415168762,0.19878332316875458,0.9370766878128052,0.6983901262283325,1.0153563022613525,0.6207847595214844,0.6454424858093262,0.4929693341255188,1.0085281133651733,0.5608875751495361,0.6049870252609253,0.6856298446655273,1.018528938293457,0.6620811820030212,0.48671072721481323,0.5340163111686707,1.0527424812316895,0.6043426394462585,0.3997139036655426,0.7130199670791626,1.1052111387252808,0.5236631035804749,0.43331748247146606,0.5130762457847595,1.1150314807891846,0.3773059546947479,0.40525779128074646
3,0.5222100019454956,0.3439767062664032,-0.4265320599079132,0.9999769330024719,0.5398961305618286,0.32445427775382996,-0.3959945738315582,0.9999371767044067,0.5521643161773682,0.3242490589618683,-0.3960754871368408,0.9999434351921082,0.5645375847816467,0.3242596983909607,-0.3960399925708771,0.9999369382858276,0.5032499432563782,0.32531803846359253,-0.3962254524230957,0.9999396800994873,0.4900840222835541,0.3255431354045868,-0.39617258310317993,0.9999422430992126,0.4774305522441864,0.3259336054325104,-0.3962950110435486,0.9999319314956665,0.587885856628418,0.3331064283847809,-0.20140355825424194,0.9999194741249084,0.4583456218242645,0.3348749577999115,-0.2029869556427002,0.9999393820762634,0.5466971397399902,0.3615851402282715,-0.3525936007499695,0.9999817609786987,0.5028480291366577,0.36286240816116333,-0.35186055302619934,0.9999820590019226,0.7001224756240845,0.4447261691093445,-0.10053866356611252,0.999927282333374,0.3611133098602295,0.4443282186985016,-0.1711525022983551,0.9998868703842163,0.7611292600631714,0.5811536312103271,0.044155802577733994,0.985205888748169,0.32860949635505676,0.5867599248886108,-0.14682359993457794,0.9903042316436768,0.7767689824104309,0.7062066793441772,-0.10044411569833755,0.9845219850540161,0.3407612144947052,0.7173171043395996,-0.28345397114753723,0.9644900560379028,0.7869777083396912,0.7507946491241455,-0.14568960666656494,0.9740543961524963,0.3434400260448456,0.7591661810874939,-0.3462494909763336,0.9412961602210999,0.760032057762146,0.7491524815559387,-0.21378175914287567,0.9750664234161377,0.3713420331478119,0.7535916566848755,-0.41323789954185486,0.9447237849235535,0.7460090517997742,0.7359911799430847,-0.12754467129707336,0.9740550518035889,0.38022324442863464,0.7404683828353882,-0.3146509528160095,0.9495112895965576,0.6485818028450012,0.7359479665756226,0.00904578436166048,0.9993431568145752,0.45679572224617004,0.7397868037223816,-0.008502108044922352,0.9994666576385498,0.6831163763999939,0.8971444368362427,0.14712084829807281,0.9505217671394348,0.47931501269340515,0.8970108032226562,0.21038272976875305,0.9413245320320129,0.6985549926757812,1.0074329376220703,0.6873465776443481,0.67166668176651,0.492933988571167,1.0014232397079468,0.6580436825752258,0.6341755390167236,0.6860514283180237,1.011310338973999,0.7356236577033997,0.5140723586082458,0.5095726251602173,1.005584955215454,0.7010976672172546,0.4321253001689911,0.707522988319397,1.0986343622207642,0.5609585046768188,0.4677440822124481,0.5125560760498047,1.1036685705184937,0.4879991412162781,0.44068416953086853
4,0.5212293863296509,0.3382830023765564,-0.4120209515094757,0.9999788999557495,0.5385104417800903,0.32041221857070923,-0.38354650139808655,0.999942421913147,0.5507644414901733,0.32012757658958435,-0.38363656401634216,0.9999481439590454,0.5632616877555847,0.3199636936187744,-0.3836110830307007,0.9999421834945679,0.5016644597053528,0.3220488429069519,-0.38274049758911133,0.9999445676803589,0.48849135637283325,0.3228572905063629,-0.3826659023761749,0.9999468922615051,0.47592872381210327,0.32381966710090637,-0.3827667534351349,0.9999372959136963,0.5851207971572876,0.32883909344673157,-0.19799508154392242,0.9999262690544128,0.4561695456504822,0.3335105776786804,-0.19621050357818604,0.9999441504478455,0.5455241203308105,0.3567444980144501,-0.34213143587112427,0.9999832510948181,0.5015166997909546,0.35821765661239624,-0.3404204547405243,0.9999834895133972,0.6992368698120117,0.44211283326148987,-0.1042373850941658,0.9999324679374695,0.3587243854999542,0.44425567984580994,-0.1675068587064743,0.9998927116394043,0.7594814896583557,0.5796912908554077,0.05083475261926651,0.9857534170150757,0.32377079129219055,0.5885616540908813,-0.1402844786643982,0.9904820322990417,0.7756963968276978,0.7039116621017456,-0.05524153262376785,0.9853495359420776,0.34004464745521545,0.7181535363197327,-0.2659420371055603,0.9653867483139038,0.7868108749389648,0.7486143112182617,-0.10250161588191986,0.9752484560012817,0.34267011284828186,0.7583416104316711,-0.32649967074394226,0.9425395727157593,0.7600145936012268,0.7463222742080688,-0.1764049232006073,0.9762282967567444,0.3694085478782654,0.7531576156616211,-0.3951781690120697,0.945930540561676,0.7455574870109558,0.7328890562057495,-0.08373796939849854,0.9752398729324341,0.37923985719680786,0.740863561630249,-0.29832637310028076,0.950646698474884,0.6477378606796265,0.7319585084915161,0.00926316250115633,0.999382734298706,0.45535656809806824,0.7366715669631958,-0.008720294572412968,0.9994972348213196,0.6812479496002197,0.8945094347000122,0.14512450993061066,0.9538417458534241,0.4796552062034607,0.8957295417785645,0.20499928295612335,0.9451612830162048,0.6978207230567932,1.0066587924957275,0.6851682066917419,0.694438636302948,0.49742159247398376,1.0005782842636108,0.6554216742515564,0.6596010327339172,0.6864160895347595,1.0113040208816528,0.731660783290863,0.538641095161438,0.5080487728118896,1.0012438297271729,0.6945778131484985,0.4586084187030792,0.7113012671470642,1.099399447441101,0.5594659447669983,0.49676835536956787,0.517790675163269,1.1066640615463257,0.48273298144340515,0.4701758921146393
5,0.5209776759147644,0.3373222351074219,-0.4233662188053131,0.9999803900718689,0.5383816361427307,0.3202276825904846,-0.39472681283950806,0.9999463558197021,0.5501368045806885,0.3201117217540741,-0.3948054015636444,0.9999516606330872,0.5618168711662292,0.32000473141670227,-0.3947853446006775,0.999946117401123,0.5001776814460754,0.3215715289115906,-0.3927762806415558,0.9999481439590454,0.4865688681602478,0.3223717510700226,-0.3927176892757416,0.9999501705169678,0.47382327914237976,0.32333919405937195,-0.39283108711242676,0.9999411702156067,0.5845669507980347,0.3286547362804413,-0.20703907310962677,0.9999315142631531,0.45402708649635315,0.332716166973114,-0.2015325278043747,0.9999474287033081,0.54520583152771,0.35590627789497375,-0.35289084911346436,0.9999844431877136,0.5003890991210938,0.3574928343296051,-0.3500520586967468,0.9999845623970032,0.6981213688850403,0.43952712416648865,-0.11389518529176712,0.9999369978904724,0.35572242736816406,0.4439467489719391,-0.16053718328475952,0.9998974800109863,0.7590189576148987,0.5771818161010742,0.04633134603500366,0.9863520860671997,0.32109275460243225,0.5879963636398315,-0.11991745978593826,0.9904507994651794,0.7752605676651001,0.7024563550949097,-0.04405493289232254,0.9860942363739014,0.3353603482246399,0.7163205742835999,-0.233054518699646,0.9657797813415527,0.7860344052314758,0.7468013167381287,-0.09022191166877747,0.9763290286064148,0.3392390012741089,0.7580797076225281,-0.2876644432544708,0.9430599808692932,0.7598651647567749,0.744400143623352,-0.1634099781513214,0.9772639870643616,0.3655088543891907,0.7517078518867493,-0.35741162300109863,0.946433424949646,0.7454416155815125,0.731063961982727,-0.07138586789369583,0.976280152797699,0.3739432096481323,0.7386305928230286,-0.2655685544013977,0.9510583877563477,0.6461529731750488,0.7299041748046875,0.008645868860185146,0.9994129538536072,0.4517900347709656,0.7344189286231995,-0.00816268753260374,0.9995191097259521,0.6801566481590271,0.8933173418045044,0.12567715346813202,0.956618070602417,0.48001357913017273,0.8953189849853516,0.19772490859031677,0.948215663433075,0.6954455375671387,1.006309986114502,0.6778323650360107,0.7131285071372986,0.5000342726707458,0.9991817474365234,0.6383095979690552,0.6806285381317139,0.6834405064582825,1.0096635818481445,0.7244216203689575,0.5548883080482483,0.5101320147514343,0.9994748830795288,0.67655348777771,0.4776129126548767,0.708534300327301,1.0978243350982666,0.5455289483070374,0.5203256607055664,0.522449791431427,1.105126142501831,0.46293556690216064,0.495130330324173
6,0.5151426196098328,0.3405267298221588,-0.3962385356426239,0.9999819397926331,0.5341797471046448,0.32305580377578735,-0.36988356709480286,0.9999502897262573,0.5460277795791626,0.3229537904262543,-0.369967520236969,0.9999551773071289,0.557061493396759,0.3229261040687561,-0.3699256181716919,0.9999500513076782,0.4970027506351471,0.3249604105949402,-0.36585885286331177,0.9999517798423767,0.48490867018699646,0.3259381055831909,-0.36582404375076294,0.99995356798172,0.4732791781425476,0.3268720209598541,-0.36597371101379395,0.9999452233314514,0.5781999230384827,0.33203184604644775,-0.19197367131710052,0.999936580657959,0.4524337649345398,0.3352435529232025,-0.1758398860692978,0.9999508857727051,0.5417128801345825,0.35979342460632324,-0.32924407720565796,0.9999856352806091,0.49455422163009644,0.3611648678779602,-0.3236730694770813,0.9999856948852539,0.6918136477470398,0.4404940605163574,-0.10624396800994873,0.9999412894248962,0.3534574806690216,0.4437519907951355,-0.13739065825939178,0.9999029040336609,0.7537980675697327,0.576419472694397,0.05684743449091911,0.9869908094406128,0.3177039921283722,0.5860546231269836,-0.0893414095044136,0.9907005429267883,0.774894654750824,0.7025798559188843,-0.024962864816188812,0.9868652820587158,0.3347075581550598,0.7148128747940063,-0.20485742390155792,0.9671497941017151,0.7856934666633606,0.746204674243927,-0.07106849551200867,0.9774907827377319,0.3384421467781067,0.7579864859580994,-0.25700876116752625,0.9451177716255188,0.7593510150909424,0.7434225678443909,-0.14425128698349,0.9783676862716675,0.36371713876724243,0.7515809535980225,-0.3280174136161804,0.9483801126480103,0.7447995543479919,0.7298299074172974,-0.05209219828248024,0.9774061441421509,0.3721350431442261,0.7383471131324768,-0.23708714544773102,0.9527963995933533,0.6448646187782288,0.7286691069602966,0.007902892306447029,0.9994461536407471,0.449079692363739,0.7331340312957764,-0.007477961480617523,0.9995450377464294,0.6778243780136108,0.8893402218818665,0.11371969431638718,0.959507405757904,0.4775368571281433,0.8953617215156555,0.19281503558158875,0.9515065550804138,0.6934292316436768,1.0010498762130737,0.6743139028549194,0.7319542765617371,0.49856358766555786,0.99656742811203,0.6235455274581909,0.7020288109779358,0.6814294457435608,1.0040258169174194,0.7209761142730713,0.5722190737724304,0.5098407864570618,0.9974978566169739,0.6615211367607117,0.49862998723983765,0.7066723108291626,1.0968196392059326,0.5440520644187927,0.5454095005989075,0.5168188214302063,1.1046792268753052,0.4517194628715515,0.5223541259765625
7,0.5142627954483032,0.3418315649032593,-0.3933528959751129,0.9999828338623047,0.5329617857933044,0.3238247334957123,-0.3696938455104828,0.9999522566795349,0.5446701645851135,0.32358258962631226,-0.3697751462459564,0.9999567866325378,0.5552756190299988,0.32338008284568787,-0.3697444200515747,0.9999520182609558,0.49678921699523926,0.3260628581047058,-0.3668736219406128,0.9999534487724304,0.4842609763145447,0.3272054195404053,-0.3668261170387268,0.9999549388885498,0.4723060727119446,0.3283824324607849,-0.3669798970222473,0.9999470114707947,0.5750045776367188,0.3320995271205902,-0.19328570365905762,0.9999392032623291,0.4517574608325958,0.33622273802757263,-0.1814112812280655,0.9999520182609558,0.5404292941093445,0.36070317029953003,-0.3250780999660492,0.9999862313270569,0.4932037889957428,0.36272621154785156,-0.3209315538406372,0.9999862909317017,0.6863523721694946,0.43901053071022034,-0.10880457609891891,0.9999446272850037,0.35160693526268005,0.4425583481788635,-0.1348373293876648,0.9999068975448608,0.7488481998443604,0.5748572945594788,0.05495413765311241,0.9872410297393799,0.3171631693840027,0.5857764482498169,-0.07679159194231033,0.9906760454177856,0.7710897922515869,0.7012406587600708,-0.02626635506749153,0.9872737526893616,0.33305951952934265,0.7143253087997437,-0.17599445581436157,0.9678760170936584,0.7832764387130737,0.7457872033119202,-0.07292667776346207,0.9780783653259277,0.33681753277778625,0.7572796940803528,-0.22453424334526062,0.9462776780128479,0.7583895921707153,0.7425601482391357,-0.14610597491264343,0.9789233207702637,0.3629899024963379,0.7510966062545776,-0.29944056272506714,0.949518084526062,0.7439934015274048,0.7284592390060425,-0.053623490035533905,0.97797691822052,0.37204107642173767,0.7379611730575562,-0.20949633419513702,0.9538162350654602,0.6442336440086365,0.7280434370040894,0.005773228593170643,0.9994617104530334,0.4493529796600342,0.7323926687240601,-0.005413276143372059,0.9995588660240173,0.6764101386070251,0.8858970403671265,0.11382017284631729,0.9619614481925964,0.4766002297401428,0.8949748873710632,0.18825797736644745,0.9541912078857422,0.6924366354942322,1.0002176761627197,0.6704035997390747,0.7480825185775757,0.4964052438735962,0.9958730936050415,0.5936270952224731,0.7201392650604248,0.6812054514884949,1.0036386251449585,0.7161021828651428,0.5849292278289795,0.5073947310447693,0.9971923828125,0.6303200125694275,0.5161662101745605,0.7056138515472412,1.0958616733551025,0.5394895076751709,0.5658009052276611,0.5127917528152466,1.1037189960479736,0.4229171872138977,0.5449278354644775
8,0.5126256942749023,0.3377658724784851,-0.3902895748615265,0.9999834895133972,0.5308247208595276,0.32052117586135864,-0.3643050193786621,0.9999533891677856,0.5422302484512329,0.3205697536468506,-0.36437880992889404,0.9999577403068542,0.5528236627578735,0.3207848370075226,-0.3643300235271454,0.9999532103538513,0.49653807282447815,0.32238730788230896,-0.36337631940841675,0.9999542236328125,0.4834391176700592,0.3236503005027771,-0.3633541464805603,0.9999555945396423,0.4712676703929901,0.3249533772468567,-0.36352306604385376,0.9999479055404663,0.5713362097740173,0.3311231732368469,-0.18899165093898773,0.9999405145645142,0.4514293670654297,0.3341667056083679,-0.18452708423137665,0.9999517798423767,0.5378143191337585,0.3577728569507599,-0.3235700726509094,0.9999865889549255,0.49078047275543213,0.3594324588775635,-0.3218144178390503,0.9999865889549255,0.6803378462791443,0.4410431981086731,-0.11219295859336853,0.9999465942382812,0.35054218769073486,0.4433150291442871,-0.13761702179908752,0.9999076128005981,0.7391564846038818,0.574624240398407,0.052234601229429245,0.9873495101928711,0.31484726071357727,0.5851393938064575,-0.07498609274625778,0.9904786348342896,0.7644994854927063,0.700550377368927,-0.02922932803630829,0.9874674081802368,0.33089524507522583,0.7133879661560059,-0.16321466863155365,0.9681141972541809,0.7779120802879333,0.7455482482910156,-0.07315441966056824,0.9783573150634766,0.3345254063606262,0.7563184499740601,-0.2088463306427002,0.9467192888259888,0.7529071569442749,0.7407296299934387,-0.146357923746109,0.9791849255561829,0.36118394136428833,0.750308632850647,-0.28265324234962463,0.9499831795692444,0.7386452555656433,0.7258875370025635,-0.05687040835618973,0.9782673120498657,0.3697783648967743,0.7372061610221863,-0.1965186446905136,0.9542742371559143,0.6436547040939331,0.7276772260665894,0.0033428065944463015,0.9994774460792542,0.44777968525886536,0.7326095700263977,-0.003083817195147276,0.9995703101158142,0.6757698655128479,0.8848291635513306,0.10708495229482651,0.9642717242240906,0.47584545612335205,0.8944095373153687,0.1871350109577179,0.9564942717552185,0.6917282342910767,1.0003653764724731,0.6560600399971008,0.7645609974861145,0.49576517939567566,0.9942747354507446,0.59710693359375,0.7376171946525574,0.6819974184036255,1.0056475400924683,0.6999694108963013,0.5969594717025757,0.507260262966156,0.9968225359916687,0.6342343091964722,0.5332731008529663,0.7016902565956116,1.0955440998077393,0.5170122981071472,0.5888587236404419,0.5090250372886658,1.1016970872879028,0.4259726107120514,0.5690310597419739
9,0.5129106044769287,0.3389602303504944,-0.37008339166641235,0.9999843239784241,0.5307392477989197,0.3218434751033783,-0.3430441915988922,0.9999549388885498,0.5420910120010376,0.3218006491661072,-0.3430919945240021,0.9999591708183289,0.5527089238166809,0.3219379186630249,-0.3430466949939728,0.9999547600746155,0.4967721402645111,0.3237185776233673,-0.3470059633255005,0.9999555945396423,0.4838618040084839,0.3250080347061157,-0.3469884395599365,0.9999570250511169,0.47179684042930603,0.326327919960022,-0.3471280038356781,0.99994957447052,0.5703627467155457,0.33180540800094604,-0.1683519035577774,0.9999423623085022,0.4505344331264496,0.33524149656295776,-0.18536067008972168,0.9999528527259827,0.5376636385917664,0.3589651584625244,-0.3039845824241638,0.9999871253967285,0.4906981587409973,0.3601936399936676,-0.30885738134384155,0.9999871253967285,0.672565758228302,0.44192013144493103,-0.1025555282831192,0.9999491572380066,0.34889695048332214,0.4438794255256653,-0.1381170004606247,0.9999098777770996,0.7264934778213501,0.5747305750846863,0.06772769242525101,0.987363874912262,0.3134503960609436,0.5853388905525208,-0.08152559399604797,0.9906951785087585,0.755064070224762,0.6987183094024658,-0.0055951913818717,0.987768828868866,0.32914018630981445,0.7131015062332153,-0.16899512708187103,0.9692581295967102,0.7717465162277222,0.7422472238540649,-0.04357754439115524,0.9788342714309692,0.3322063982486725,0.756230890750885,-0.21430791914463043,0.9484753012657166,0.747652530670166,0.7362232208251953,-0.11993930488824844,0.979627251625061,0.3591851592063904,0.7499330639839172,-0.28536874055862427,0.9516183137893677,0.7330790162086487,0.7210029363632202,-0.03448829799890518,0.9787119030952454,0.367771178483963,0.7365468740463257,-0.20102161169052124,0.9557076096534729,0.6432206034660339,0.7273841500282288,0.003141864435747266,0.9994968175888062,0.4465945363044739,0.7322966456413269,-0.002914723474532366,0.9995842576026917,0.6739448308944702,0.8851240277290344,0.09865211695432663,0.9666983485221863,0.4744693636894226,0.8950213193893433,0.17043738067150116,0.9588901996612549,0.6902835965156555,1.0036559104919434,0.6096163988113403,0.7816891074180603,0.4934219419956207,0.9972771406173706,0.5721009969711304,0.7552748918533325,0.6809507608413696,1.0089173316955566,0.6483134627342224,0.6116278171539307,0.5050449967384338,0.9994093775749207,0.6056105494499207,0.5498549342155457,0.6880277991294861,1.0981905460357666,0.4543199837207794,0.6146278977394104,0.5067663192749023,1.1027746200561523,0.3926906883716583,0.5949530601501465
